item,data,quantidade_ent,valor_ent,quantidade_sai,valor_sai,saldo_inicial_qtd,saldo_final_qtd,saldo_inicial_valor,saldo_final_valor
66.31.174-0,30/09/2012,0.0,1.49,0.0,1.49,214.0,214.0,20822.04,20822.04
66.31.174-0,02/10/2012,131.0,12521.56,48.0,4835.139999999999,60.0,143.0,6065.840000000004,13752.260000000004
66.31.174-0,03/10/2012,50.0,4779.22,4.0,383.28,143.0,189.0,13752.260000000004,18148.200000000004
66.31.174-0,05/10/2012,236.0,24582.73,261.0,26747.86,184.0,159.0,17669.100000000006,15503.970000000003
66.31.174-0,10/10/2012,9.0,860.26,11.0,1054.02,113.0,111.0,11096.270000000004,10902.510000000004
66.31.174-0,11/10/2012,36.0,3441.03,9.0,862.38,111.0,138.0,10902.510000000004,13481.160000000003
66.31.174-0,17/10/2012,33.0,3340.94,97.0,9522.92,129.0,65.0,12618.780000000004,6436.800000000007
66.31.174-0,19/10/2012,187.0,17893.68,9.0,862.38,48.0,226.0,4807.860000000008,21839.160000000007
66.31.174-0,22/10/2012,22.0,2105.14,15.0,1437.3,226.0,233.0,21839.160000000007,22507.000000000007
66.31.174-0,25/10/2012,60.0,6047.7,21.0,2012.21,189.0,228.0,18290.920000000006,22326.410000000007
66.31.174-0,26/10/2012,76.0,7272.32,10.0,958.2,228.0,294.0,22326.410000000007,28640.530000000006
66.31.174-0,29/10/2012,26.0,2488.16,52.0,4982.64,294.0,268.0,28640.530000000006,26146.050000000007
66.31.174-0,31/10/2012,5.0,519.14,73.0,7479.3,263.0,195.0,25666.950000000008,18706.790000000008
66.31.174-0,01/11/2012,3.0,346.72,9.0,1003.79,195.0,189.0,18706.790000000008,18049.72000000001
66.31.174-0,05/11/2012,93.0,9742.89,19.0,1965.5500000000002,189.0,263.0,18049.72000000001,25827.060000000005
66.31.174-0,06/11/2012,245.0,25666.73,13.0,1344.8500000000001,263.0,495.0,25827.060000000005,50148.94
66.31.174-0,07/11/2012,3.0,346.72,185.0,19138.12,495.0,313.0,50148.94,31357.540000000008
66.31.174-0,08/11/2012,235.0,24632.37,5.0,517.25,313.0,543.0,31357.540000000008,55472.66
66.31.174-0,09/11/2012,14.0,1467.47,34.0,3517.2799999999993,543.0,523.0,55472.66,53422.850000000006
66.31.174-0,12/11/2012,54.0,5660.26,18.0,1862.0900000000001,523.0,559.0,53422.850000000006,57221.020000000004
66.31.174-0,14/11/2012,180.0,20903.42,265.0,29596.620000000003,550.0,465.0,56289.97000000001,47596.770000000004
66.31.174-0,21/11/2012,196.0,20544.51,17.0,1758.6399999999999,325.0,504.0,33113.850000000006,51899.72
66.31.174-0,22/11/2012,1.0,104.82,1.0,103.45,504.0,504.0,51899.72,51901.090000000004
66.31.174-0,24/11/2012,74.0,7779.78,0.0,0.0,465.0,539.0,47866.57000000001,55646.350000000006
66.31.174-0,26/11/2012,219.0,24186.73,155.0,17453.28,539.0,603.0,55646.350000000006,62379.8
66.31.174-0,27/11/2012,1.0,103.45,15.0,1551.7500000000002,603.0,589.0,62379.8,60931.5
66.31.174-0,30/11/2012,0.0,73.87,18.0,1935.9600000000003,535.0,517.0,55345.23000000001,53483.14000000001
66.31.174-0,07/12/2012,41.0,4472.41,4.0,413.8,428.0,465.0,44276.17000000001,48334.78000000001
66.31.174-0,13/12/2012,34.0,3782.0699999999997,55.0,5869.99,452.0,431.0,46989.93000000001,44902.01000000001
66.31.174-0,24/12/2012,13.0,1344.84,19.0,1965.5300000000002,345.0,339.0,36005.38000000001,35384.69000000001
66.31.174-0,30/12/2012,2.0,206.9,0.0,0.0,292.0,294.0,30522.580000000013,30729.480000000014
66.31.174-0,31/12/2012,0.0,0.01,0.0,0.01,294.0,294.0,30729.480000000014,30729.480000000014
66.31.174-0,08/01/2013,126.0,13614.07,4.0,427.56,260.0,382.0,27095.230000000014,40281.74000000001
66.31.174-0,21/01/2013,203.0,22037.76,9.0,962.0100000000001,58.0,252.0,5276.260000000013,26352.010000000013
66.31.174-0,22/01/2013,196.0,21277.84,10.0,1068.9,252.0,438.0,26352.010000000013,46560.95000000001
66.31.174-0,23/01/2013,233.0,27609.350000000002,82.0,8764.86,438.0,589.0,46560.95000000001,65405.44000000002
66.31.174-0,28/01/2013,86.0,9330.54,8.0,855.12,510.0,588.0,56894.500000000015,65369.92000000001
66.31.174-0,31/01/2013,71.0,8034.88,52.0,6321.899999999999,274.0,293.0,30339.060000000005,32052.040000000008
66.31.174-0,01/02/2013,126.0,12673.72,13.0,1331.52,293.0,406.0,32052.040000000008,43394.240000000005
66.31.174-0,02/02/2013,122.0,12271.38,0.0,0.0,406.0,528.0,43394.240000000005,55665.62000000001
66.31.174-0,06/02/2013,66.0,8593.05,0.0,0.0,488.0,554.0,51568.670000000006,60161.72
66.31.174-0,07/02/2013,129.0,12975.46,6.0,614.54,554.0,677.0,60161.72,72522.64
66.31.174-0,13/02/2013,45.0,4526.32,2.0,204.85,664.0,707.0,71191.14,75512.61
66.31.174-0,14/02/2013,6.0,603.38,15.0,1536.3600000000001,707.0,698.0,75512.61,74579.63
66.31.174-0,26/02/2013,44.0,5355.73,197.0,21875.7,582.0,429.0,62601.979999999996,46082.009999999995
66.31.174-0,28/02/2013,0.0,714.3900000000001,75.0,8627.77,412.0,337.0,44340.78999999999,36427.40999999999
66.31.174-0,08/03/2013,1.0,115.57,34.0,3458.5299999999993,303.0,270.0,32968.889999999985,29625.92999999999
66.31.174-0,09/03/2013,63.0,6360.29,0.0,0.0,270.0,333.0,29625.92999999999,35986.21999999999
66.31.174-0,13/03/2013,10.0,1135.6,30.0,3051.65,313.0,293.0,33951.789999999986,32035.739999999987
66.31.174-0,19/03/2013,5.0,508.61,5.0,508.61,261.0,261.0,28780.649999999987,28780.649999999987
66.31.174-0,20/03/2013,35.0,3834.62,130.0,13223.8,261.0,166.0,28780.649999999987,19391.469999999987
66.31.174-0,22/03/2013,2.0,203.44,7.0,768.6099999999999,153.0,148.0,17955.97999999999,17390.809999999987
66.31.174-0,23/03/2013,39.0,3958.55,0.0,0.0,148.0,187.0,17390.809999999987,21349.359999999986
66.31.174-0,25/03/2013,299.0,30349.3,10.0,1017.21,187.0,476.0,21349.359999999986,50681.44999999998
66.31.174-0,26/03/2013,326.0,34463.43,24.0,2441.3199999999997,476.0,778.0,50681.44999999998,82703.55999999998
66.31.174-0,27/03/2013,5.0,507.51,7.0,712.05,778.0,776.0,82703.55999999998,82499.01999999999
66.31.174-0,31/03/2013,0.0,229.42,0.0,229.42,747.0,747.0,79549.09999999999,79549.09999999999
66.31.174-0,02/04/2013,10.0,1033.02,9.0,921.35,735.0,736.0,78320.65999999999,78432.32999999999
66.31.174-0,09/04/2013,84.0,8712.65,7.0,716.6,718.0,795.0,76589.63999999998,84585.68999999997
66.31.174-0,10/04/2013,147.0,15247.12,1.0,102.37,795.0,941.0,84585.68999999997,99730.43999999997
66.31.174-0,30/04/2013,1.0,103.04,31.0,3174.16,790.0,760.0,84164.47999999998,81093.35999999999
66.31.174-0,09/05/2013,18.0,1944.76,22.0,2291.5800000000004,727.0,723.0,77655.97999999998,77309.15999999997
66.31.174-0,10/05/2013,24.0,2593.02,17.0,1770.76,723.0,730.0,77309.15999999997,78131.41999999998
66.31.174-0,28/05/2013,111.0,11979.09,25.0,2604.09,561.0,647.0,60481.00999999998,69856.00999999998
66.31.174-0,29/05/2013,92.0,9928.63,13.0,1354.1,647.0,726.0,69856.00999999998,78430.53999999998
66.31.174-0,31/05/2013,0.0,8.97,13.0,1363.08,726.0,713.0,78430.53999999998,77076.42999999998
66.31.174-0,04/06/2013,28.0,3029.8,0.0,0.0,710.0,738.0,76760.04999999997,79789.84999999998
66.31.174-0,05/06/2013,11.0,1274.46,36.0,4025.34,738.0,713.0,79789.84999999998,77038.96999999999
66.31.174-0,10/06/2013,11.0,1274.46,8.0,843.67,676.0,679.0,73136.98999999999,73567.77999999998
66.31.174-0,17/06/2013,48.0,5173.2,5.0,527.3,644.0,687.0,69814.29,74460.18999999999
66.31.174-0,18/06/2013,102.0,11008.8,9.0,949.1299999999999,687.0,780.0,74460.18999999999,84519.85999999999
66.31.174-0,28/06/2013,39.0,4170.25,25.0,2636.47,693.0,707.0,75344.84999999999,76878.62999999999
66.31.174-0,30/06/2013,0.0,155.98,0.0,155.98000000000002,623.0,623.0,68020.06999999999,68020.06999999999
66.31.174-0,01/07/2013,150.0,16025.68,0.0,0.0,623.0,773.0,68020.06999999999,84045.74999999999
66.31.174-0,16/07/2013,108.0,11537.630000000001,7.0,742.14,666.0,767.0,72701.54999999999,83497.03999999998
66.31.174-0,17/07/2013,19.0,2029.91,12.0,1272.25,767.0,774.0,83497.03999999998,84254.69999999998
66.31.174-0,31/07/2013,0.0,5.63,44.0,4670.55,630.0,586.0,68948.38999999998,64283.46999999999
69.51.202-0,01/08/2012,57.0,16191.17,5.0,1433.56,212.0,264.0,61695.1,76452.70999999999
69.51.202-0,02/08/2012,72.0,20451.93,28.0,8027.940000000001,264.0,308.0,76452.70999999999,88876.7
69.51.202-0,03/08/2012,11.0,3124.61,12.0,3440.6000000000004,308.0,307.0,88876.7,88560.70999999999
69.51.202-0,08/08/2012,5.0,1433.56,6.0,1780.4,290.0,289.0,83686.53,83339.69
69.51.202-0,14/08/2012,7.0,2072.2000000000003,29.0,8555.11,252.0,230.0,72731.28,66248.37
69.51.202-0,15/08/2012,4.0,1259.7400000000002,17.0,4874.12,230.0,217.0,66248.37,62633.98999999999
69.51.202-0,17/08/2012,10.0,3100.4,5.0,1473.65,157.0,162.0,45431.29999999999,47058.04999999999
69.51.202-0,24/08/2012,71.0,20168.07,28.0,8027.97,43.0,86.0,12939.279999999992,25079.37999999999
69.51.202-0,27/08/2012,59.0,16759.39,12.0,3440.5600000000004,86.0,133.0,25079.37999999999,38398.20999999999
69.51.202-0,28/08/2012,20.0,5681.15,10.0,2867.1200000000003,133.0,143.0,38398.20999999999,41212.23999999999
69.51.202-0,29/08/2012,2.0,620.5999999999999,23.0,6854.9,143.0,122.0,41212.23999999999,34977.93999999999
69.51.202-0,31/08/2012,0.0,8.76,35.0,10043.710000000001,100.0,65.0,28670.26999999999,18635.319999999985
69.51.202-0,11/09/2012,38.0,11070.91,2.0,582.76,5.0,41.0,1152.57999999998,11640.729999999981
69.51.202-0,12/09/2012,71.0,20685.14,1.0,291.38,41.0,111.0,11640.729999999981,32034.48999999998
69.51.202-0,13/09/2012,74.0,21789.42,23.0,6854.280000000001,111.0,162.0,32034.48999999998,46969.629999999976
69.51.202-0,20/09/2012,5.0,1456.89,3.0,874.14,109.0,111.0,31526.569999999974,32109.319999999974
69.51.202-0,21/09/2012,34.0,9957.15,26.0,7690.290000000001,111.0,119.0,32109.319999999974,34376.17999999997
69.51.202-0,24/09/2012,54.0,15814.31,13.0,3787.9300000000003,119.0,160.0,34376.17999999997,46402.55999999997
69.51.202-0,25/09/2012,36.0,10656.400000000001,60.0,17482.69,160.0,136.0,46402.55999999997,39576.269999999975
69.51.202-0,26/09/2012,76.0,22257.2,18.0,5244.820000000001,136.0,194.0,39576.269999999975,56588.64999999998
69.51.202-0,27/09/2012,10.0,2928.57,29.0,8449.980000000001,194.0,175.0,56588.64999999998,51067.239999999976
69.51.202-0,30/09/2012,0.0,22.0,0.0,22.0,145.0,145.0,42325.879999999976,42325.879999999976
69.51.202-0,02/10/2012,2.0,645.46,11.0,3246.1699999999996,131.0,122.0,38299.019999999975,35698.309999999976
69.51.202-0,08/10/2012,71.0,20315.39,7.0,2013.42,89.0,153.0,26185.909999999974,44487.879999999976
69.51.202-0,09/10/2012,83.0,23748.97,18.0,5177.39,153.0,218.0,44487.879999999976,63059.45999999998
69.51.202-0,10/10/2012,45.0,12875.96,10.0,2876.32,218.0,253.0,63059.45999999998,73059.09999999998
69.51.202-0,17/10/2012,5.0,1511.73,16.0,4622.670000000001,201.0,190.0,58102.17999999998,54991.239999999976
69.51.202-0,25/10/2012,41.0,11740.83,24.0,6944.299999999999,53.0,70.0,15585.529999999977,20382.059999999976
69.51.202-0,26/10/2012,75.0,21479.430000000004,25.0,7190.81,70.0,120.0,20382.059999999976,34670.67999999998
69.51.202-0,29/10/2012,68.0,19475.120000000003,51.0,14669.269999999993,120.0,137.0,34670.67999999998,39476.529999999984
69.51.202-0,31/10/2012,1.0,311.71999999999997,23.0,6628.09,114.0,92.0,32860.94999999999,26544.579999999987
69.51.202-0,07/11/2012,2.0,602.1700000000001,6.0,1809.9100000000003,57.0,53.0,15973.799999999996,14766.059999999998
69.51.202-0,14/11/2012,1.0,340.0,6.0,1809.92,18.0,13.0,4208.190000000002,2738.270000000004
69.51.202-0,21/11/2012,54.0,16678.87,2.0,603.3,8.0,60.0,1230.0000000000073,17305.570000000007
69.51.202-0,22/11/2012,27.0,8354.08,15.0,4524.81,60.0,72.0,17305.570000000007,21134.840000000004
69.51.202-0,23/11/2012,82.0,25371.63,49.0,14781.049999999997,72.0,105.0,21134.840000000004,31725.420000000006
69.51.202-0,30/11/2012,0.0,75.9,1.0,377.54999999999995,13.0,12.0,3921.7500000000146,3620.100000000013
69.51.202-0,03/12/2012,26.0,9379.91,0.0,0.0,12.0,38.0,3620.100000000013,13000.010000000017
69.51.202-0,04/12/2012,72.0,25975.12,14.0,5033.6,38.0,96.0,13000.010000000017,33941.53000000001
69.51.202-0,05/12/2012,87.0,31409.0,4.0,1438.16,96.0,179.0,33941.53000000001,63912.37000000001
69.51.202-0,06/12/2012,89.0,32165.06,57.0,20493.890000000007,179.0,211.0,63912.37000000001,75583.54000000001
69.51.202-0,07/12/2012,25.0,9069.5,14.0,5033.58,211.0,222.0,75583.54000000001,79619.46
69.51.202-0,10/12/2012,72.0,26021.17,30.0,10786.270000000004,222.0,264.0,79619.46,94854.36
69.51.202-0,11/12/2012,2.0,722.81,55.0,19774.800000000007,264.0,211.0,94854.36,75802.37
69.51.202-0,13/12/2012,13.0,4967.17,45.0,16392.570000000003,198.0,166.0,71128.32999999999,59702.92999999999
69.51.202-0,14/12/2012,28.0,10122.54,84.0,30201.51,166.0,110.0,59702.92999999999,39623.95999999999
69.51.202-0,17/12/2012,23.0,8314.94,55.0,19774.790000000005,110.0,78.0,39623.95999999999,28164.109999999986
69.51.202-0,18/12/2012,1.0,359.54,25.0,8988.550000000001,78.0,54.0,28164.109999999986,19535.099999999984
69.51.202-0,20/12/2012,1.0,359.54,1.0,359.54,49.0,49.0,17737.399999999987,17737.399999999987
69.51.202-0,24/12/2012,9.0,3235.88,36.0,12943.490000000002,49.0,22.0,17737.399999999987,8029.789999999986
69.51.202-0,31/12/2012,0.0,231.47,0.0,231.47,18.0,18.0,6591.629999999983,6591.629999999983
69.51.202-0,09/01/2013,44.0,13663.78,4.0,1247.8,8.0,48.0,3170.1899999999805,15586.169999999984
69.51.202-0,10/01/2013,59.0,18321.89,17.0,5303.15,48.0,90.0,15586.169999999984,28604.90999999998
69.51.202-0,11/01/2013,85.0,26388.22,20.0,6238.999999999998,90.0,155.0,28604.90999999998,48754.12999999998
69.51.202-0,14/01/2013,81.0,25145.86,74.0,23084.31000000001,155.0,162.0,48754.12999999998,50815.67999999998
69.51.202-0,23/01/2013,10.0,3527.36,2.0,623.9,36.0,44.0,11509.979999999967,14413.439999999966
69.51.202-0,30/01/2013,58.0,18077.83,0.0,0.0,2.0,60.0,707.6799999999712,18785.509999999973
69.51.202-0,31/01/2013,69.0,21555.32,49.0,15384.800000000001,60.0,80.0,18785.509999999973,24956.02999999997
69.51.202-0,01/02/2013,68.0,20419.88,31.0,9371.83,80.0,117.0,24956.02999999997,36004.07999999997
69.51.202-0,02/02/2013,68.0,20419.88,0.0,0.0,117.0,185.0,36004.07999999997,56423.95999999998
69.51.202-0,04/02/2013,51.0,15314.91,25.0,7557.929999999999,185.0,211.0,56423.95999999998,64180.93999999997
69.51.202-0,05/02/2013,16.0,4804.68,26.0,7860.2,211.0,201.0,64180.93999999997,61125.41999999998
69.51.202-0,14/02/2013,3.0,906.95,0.0,0.0,130.0,133.0,39660.96999999997,40567.91999999998
69.51.202-0,20/02/2013,0.0,82.88,5.0,1511.5900000000001,88.0,83.0,26932.13999999997,25503.42999999997
69.51.202-0,23/02/2013,25.0,7507.33,30.0,9069.5,50.0,45.0,15526.979999999967,13964.809999999969
69.51.202-0,25/02/2013,74.0,22221.7,4.0,1209.27,45.0,115.0,13964.809999999969,34977.23999999997
69.51.202-0,26/02/2013,58.0,17416.99,47.0,14208.84,115.0,126.0,34977.23999999997,38185.38999999997
69.51.202-0,27/02/2013,36.0,11325.16,12.0,3627.810000000001,126.0,150.0,38185.38999999997,45882.73999999997
69.51.202-0,28/02/2013,0.0,9.64,42.0,12706.929999999998,150.0,108.0,45882.73999999997,33185.44999999997
69.51.202-0,09/03/2013,16.0,4833.85,0.0,0.0,51.0,67.0,15898.199999999975,20732.049999999974
69.51.202-0,11/03/2013,43.0,12991.05,2.0,604.36,67.0,108.0,20732.049999999974,33118.739999999976
69.51.202-0,12/03/2013,47.0,14199.45,5.0,1510.8600000000001,108.0,150.0,33118.739999999976,45807.32999999997
69.51.202-0,13/03/2013,44.0,13293.1,6.0,2002.94,150.0,188.0,45807.32999999997,57097.489999999976
69.51.202-0,14/03/2013,2.0,604.23,24.0,7252.180000000001,188.0,166.0,57097.489999999976,50449.53999999997
69.51.202-0,19/03/2013,10.0,3021.73,35.0,10576.060000000001,147.0,122.0,44708.20999999997,37153.87999999997
69.51.202-0,20/03/2013,10.0,3021.73,10.0,3021.73,122.0,122.0,37153.87999999997,37153.87999999997
69.51.202-0,22/03/2013,1.0,302.18,18.0,5439.130000000001,114.0,97.0,34736.48999999997,29599.539999999968
69.51.202-0,25/03/2013,51.0,15409.9,27.0,8158.700000000001,96.0,120.0,29297.359999999968,36548.55999999997
69.51.202-0,26/03/2013,60.0,18129.27,6.0,1813.04,120.0,174.0,36548.55999999997,52864.789999999964
69.51.202-0,27/03/2013,68.0,20546.5,17.0,5136.950000000001,174.0,225.0,52864.789999999964,68274.33999999997
69.51.202-0,28/03/2013,38.0,11481.87,51.0,15442.49,225.0,212.0,68274.33999999997,64313.71999999997
69.51.202-0,31/03/2013,0.0,0.9,0.0,0.9,212.0,212.0,64313.71999999997,64313.71999999997
69.51.202-0,02/04/2013,4.0,1242.93,23.0,7087.349999999999,208.0,189.0,63081.12999999997,57236.70999999997
69.51.202-0,11/04/2013,1.0,333.83,2.0,616.3,132.0,131.0,39672.369999999966,39389.899999999965
69.51.202-0,16/04/2013,2.0,672.2099999999999,6.0,1848.9,105.0,101.0,31378.07999999997,30201.38999999997
69.51.202-0,23/04/2013,80.0,24953.63,11.0,3650.54,71.0,140.0,20956.99999999997,42260.08999999997
69.51.202-0,24/04/2013,82.0,25577.55,5.0,1540.73,140.0,217.0,42260.08999999997,66296.90999999997
69.51.202-0,25/04/2013,68.0,21210.65,12.0,3697.76,217.0,273.0,66296.90999999997,83809.79999999997
69.51.202-0,26/04/2013,50.0,15596.07,39.0,12017.719999999998,273.0,284.0,83809.79999999997,87388.14999999997
69.51.202-0,29/04/2013,40.0,12476.85,11.0,3389.6200000000003,274.0,303.0,84306.66999999997,93393.89999999997
69.51.202-0,30/04/2013,0.0,6.7700000000000005,37.0,11408.179999999998,303.0,266.0,93393.89999999997,81992.48999999998
69.51.202-0,10/05/2013,11.0,3585.4,28.0,8891.489999999998,213.0,196.0,65162.16999999998,59856.07999999998
69.51.202-0,13/05/2013,65.0,21302.89,6.0,1905.33,196.0,255.0,59856.07999999998,79253.63999999997
69.51.202-0,14/05/2013,60.0,19556.75,18.0,5715.96,255.0,297.0,79253.63999999997,93094.42999999998
69.51.202-0,15/05/2013,30.0,9778.37,4.0,1270.2,297.0,323.0,93094.42999999998,101602.59999999998
69.51.202-0,24/05/2013,46.0,14985.64,8.0,2540.44,217.0,255.0,67784.69999999998,80229.89999999998
69.51.202-0,27/05/2013,24.0,7818.59,33.0,10479.27,255.0,246.0,80229.89999999998,77569.21999999997
69.51.202-0,28/05/2013,70.0,22804.24,23.0,7303.719999999999,246.0,293.0,77569.21999999997,93069.73999999998
69.51.202-0,31/05/2013,0.0,18.95,38.0,12085.980000000001,286.0,248.0,90846.85999999997,78779.82999999997
69.51.202-0,05/06/2013,1.0,352.4,16.0,5206.289999999999,236.0,221.0,74921.38999999997,70067.49999999997
69.51.202-0,06/06/2013,11.0,3885.03,16.0,5144.57,221.0,216.0,70067.49999999997,68807.95999999998
69.51.202-0,10/06/2013,1.0,352.4,4.0,1286.16,213.0,210.0,67843.33999999998,66909.57999999997
69.51.202-0,13/06/2013,40.0,12990.19,4.0,1286.15,183.0,219.0,58042.92999999998,69746.96999999997
69.51.202-0,14/06/2013,54.0,17536.76,5.0,1607.69,219.0,268.0,69746.96999999997,85676.03999999998
69.51.202-0,17/06/2013,54.0,17536.76,9.0,2893.82,268.0,313.0,85676.03999999998,100318.97999999998
69.51.202-0,18/06/2013,52.0,16887.24,11.0,3536.88,313.0,354.0,100318.97999999998,113669.33999999997
69.51.202-0,27/06/2013,62.0,20088.98,33.0,10610.640000000003,276.0,305.0,88589.55999999997,98067.89999999997
69.51.202-0,28/06/2013,62.0,20088.989999999998,44.0,14147.510000000002,305.0,323.0,98067.89999999997,104009.37999999998
69.51.202-0,30/06/2013,0.0,45.260000000000005,0.0,45.26,277.0,277.0,89218.73999999996,89218.73999999996
69.51.202-0,01/07/2013,76.0,24713.11,1.0,328.67,277.0,352.0,89218.73999999996,113603.17999999996
69.51.202-0,02/07/2013,50.0,16258.62,3.0,986.01,352.0,399.0,113603.17999999996,128875.78999999998
69.51.202-0,22/07/2013,41.0,13731.359999999999,10.0,3286.7000000000003,258.0,289.0,82533.32999999997,92977.98999999996
69.51.202-0,23/07/2013,35.0,11729.35,7.0,2300.69,289.0,317.0,92977.98999999996,102406.64999999997
69.51.202-0,24/07/2013,74.0,24799.19,25.0,8216.75,317.0,366.0,102406.64999999997,118989.08999999997
69.51.202-0,25/07/2013,58.0,19437.21,6.0,1972.0200000000002,366.0,418.0,118989.08999999997,136454.27999999997
69.51.202-0,26/07/2013,20.0,6702.49,5.0,1643.3500000000001,418.0,433.0,136454.27999999997,141513.41999999998
69.51.202-0,29/07/2013,68.0,22789.62,3.0,986.01,408.0,473.0,133296.66999999998,155100.27999999997
69.51.202-0,30/07/2013,32.0,10724.66,31.0,10188.77,473.0,474.0,155100.27999999997,155636.16999999998
69.51.202-0,31/07/2013,42.0,14090.38,36.0,11846.38,474.0,480.0,155636.16999999998,157880.16999999998
70.25.162-0,10/08/2012,36.0,7561.77,16.0,3395.0,274.0,294.0,59198.20999999999,63364.979999999996
70.25.162-0,13/08/2012,137.0,28776.78,3.0,636.56,294.0,428.0,63364.979999999996,91505.2
70.25.162-0,14/08/2012,150.0,31507.409999999996,3.0,636.56,428.0,575.0,91505.2,122376.04999999999
70.25.162-0,15/08/2012,52.0,10922.66,40.0,8487.49,575.0,587.0,122376.04999999999,124811.21999999999
70.25.162-0,22/08/2012,10.0,2285.99,24.0,5092.48,581.0,567.0,123538.09999999998,120731.60999999999
70.25.162-0,06/09/2012,80.0,17272.0,0.0,0.0,433.0,513.0,92291.94999999998,109563.94999999998
70.25.162-0,10/09/2012,76.0,16408.31,7.0,1494.47,513.0,582.0,109563.94999999998,124477.78999999998
70.25.162-0,11/09/2012,70.0,15110.56,29.0,6191.389999999999,582.0,623.0,124477.78999999998,133396.96
70.25.162-0,25/10/2012,63.0,12768.77,0.0,0.0,27.0,90.0,7092.229999999981,19860.999999999985
70.25.162-0,26/10/2012,65.0,13187.1,22.0,4601.53,90.0,133.0,19860.999999999985,28446.569999999985
70.25.162-0,29/10/2012,50.0,10146.91,77.0,16105.34,133.0,106.0,28446.569999999985,22488.139999999985
70.25.162-0,31/10/2012,6.0,1220.3899999999999,71.0,14854.69,97.0,32.0,20605.699999999983,6971.39999999998
70.25.162-0,05/11/2012,60.0,12755.41,0.0,0.0,20.0,80.0,4422.189999999973,17177.599999999977
70.25.162-0,06/11/2012,60.0,12755.44,3.0,637.3,80.0,137.0,17177.599999999977,29295.739999999976
