item,data_lancamento,lanc_Ent_qtd,lanc_Ent_valor,lanc_Sai_qtd,lanc_Sai_valor,saldo_inicio_valor,saldo_inicio_qtd,saldo_final_valor,saldo_final_qtd
74.62.201-1,01/04/2013,0.0,0.0,4.0,5926.429999999999,47420.56999999996,32.0,41494.13999999996,28.0
74.62.201-1,02/04/2013,7.0,10369.59,3.0,4444.82,41494.13999999996,28.0,47418.90999999997,32.0
74.62.201-1,03/04/2013,8.0,11851.39,5.0,7408.039999999999,47418.90999999997,32.0,51862.259999999966,35.0
74.62.201-1,08/04/2013,7.0,10369.51,1.0,1481.61,51862.259999999966,35.0,60750.15999999997,41.0
74.62.201-1,09/04/2013,3.0,4444.08,2.0,2963.22,60750.15999999997,41.0,62231.01999999997,42.0
74.62.201-1,10/04/2013,7.0,10369.5,10.0,14816.07,62231.01999999997,42.0,57784.44999999996,39.0
74.62.201-1,11/04/2013,7.0,10369.5,1.0,1481.61,57784.44999999996,39.0,66672.33999999995,45.0
74.62.201-1,12/04/2013,0.0,0.0,1.0,1481.61,66672.33999999995,45.0,65190.72999999995,44.0
74.62.201-1,16/04/2013,0.0,0.0,1.0,1481.61,65190.72999999995,44.0,63709.11999999995,43.0
74.62.201-1,17/04/2013,0.0,0.0,1.0,1481.61,63709.11999999995,43.0,62227.50999999995,42.0
74.62.201-1,18/04/2013,0.0,0.0,3.0,4444.82,62227.50999999995,42.0,57782.68999999995,39.0
74.62.201-1,19/04/2013,1.0,1481.61,1.0,1481.61,57782.68999999995,39.0,57782.68999999995,39.0
74.62.201-1,24/04/2013,0.0,0.0,1.0,1481.61,57782.68999999995,39.0,56301.07999999995,38.0
74.62.201-1,25/04/2013,0.0,0.0,2.0,2963.22,56301.07999999995,38.0,53337.85999999995,36.0
74.62.201-1,26/04/2013,0.0,0.0,2.0,2963.22,53337.85999999995,36.0,50374.63999999995,34.0
74.62.201-1,27/04/2013,0.0,0.0,3.0,4444.82,50374.63999999995,34.0,45929.81999999995,31.0
74.62.201-1,30/04/2013,0.0,38.31,3.0,4483.14,45929.81999999995,31.0,41484.98999999995,28.0
74.62.201-1,03/05/2013,0.0,0.0,1.0,1516.18,41484.98999999995,28.0,39968.80999999995,27.0
74.62.201-1,06/05/2013,0.0,0.0,2.0,3032.36,39968.80999999995,27.0,36936.449999999946,25.0
74.62.201-1,07/05/2013,0.0,0.0,3.0,4548.54,36936.449999999946,25.0,32387.909999999945,22.0
74.62.201-1,08/05/2013,0.0,0.0,3.0,4548.54,32387.909999999945,22.0,27839.369999999944,19.0
74.62.201-1,10/05/2013,0.0,0.0,3.0,4548.54,27839.369999999944,19.0,23290.829999999944,16.0
74.62.201-1,13/05/2013,0.0,0.0,6.0,9097.08,23290.829999999944,16.0,14193.749999999944,10.0
74.62.201-1,14/05/2013,0.0,0.0,5.0,7580.9,14193.749999999944,10.0,6612.849999999944,5.0
74.62.201-1,16/05/2013,5.0,7636.13,0.0,0.0,6612.849999999944,5.0,14248.979999999945,10.0
74.62.201-1,17/05/2013,14.0,21393.57,0.0,0.0,14248.979999999945,10.0,35642.549999999945,24.0
74.62.201-1,20/05/2013,20.0,30556.950000000004,1.0,1516.18,35642.549999999945,24.0,64683.31999999994,43.0
74.62.201-1,21/05/2013,17.0,25978.31,3.0,4548.54,64683.31999999994,43.0,86113.08999999995,57.0
74.62.201-1,22/05/2013,20.0,30563.800000000003,1.0,1516.18,86113.08999999995,57.0,115160.70999999996,76.0
74.62.201-1,23/05/2013,6.0,9166.09,0.0,0.0,115160.70999999996,76.0,124326.79999999996,82.0
74.62.201-1,24/05/2013,0.0,0.0,6.0,9097.08,124326.79999999996,82.0,115229.71999999996,76.0
74.62.201-1,28/05/2013,0.0,0.0,1.0,1516.18,115229.71999999996,76.0,113713.53999999996,75.0
74.62.201-1,29/05/2013,0.0,0.0,1.0,1516.18,113713.53999999996,75.0,112197.35999999997,74.0
74.62.201-1,31/05/2013,0.0,69.14,0.0,69.14,112197.35999999997,74.0,112197.35999999997,74.0
74.62.201-1,03/06/2013,0.0,0.0,1.0,1510.57,112197.35999999997,74.0,110686.78999999996,73.0
74.62.201-1,04/06/2013,0.0,0.0,2.0,3021.14,110686.78999999996,73.0,107665.64999999997,71.0
74.62.201-1,05/06/2013,0.0,0.0,3.0,4531.7,107665.64999999997,71.0,103133.94999999997,68.0
74.62.201-1,10/06/2013,0.0,0.0,1.0,1510.57,103133.94999999997,68.0,101623.37999999996,67.0
74.62.201-1,12/06/2013,0.0,0.0,1.0,1510.57,101623.37999999996,67.0,100112.80999999995,66.0
74.62.201-1,13/06/2013,0.0,0.0,3.0,4531.71,100112.80999999995,66.0,95581.09999999995,63.0
74.62.201-1,14/06/2013,10.0,15034.45,3.0,4531.7,95581.09999999995,63.0,106083.84999999995,70.0
74.62.201-1,17/06/2013,28.0,42086.69,4.0,6042.28,106083.84999999995,70.0,142128.25999999995,94.0
74.62.201-1,18/06/2013,18.0,27055.24,1.0,1510.57,142128.25999999995,94.0,167672.92999999993,111.0
74.62.201-1,21/06/2013,0.0,0.0,1.0,1510.57,167672.92999999993,111.0,166162.35999999993,110.0
74.62.201-1,24/06/2013,0.0,0.0,9.0,13595.11,166162.35999999993,110.0,152567.24999999994,101.0
74.62.201-1,25/06/2013,0.0,0.0,4.0,6042.28,152567.24999999994,101.0,146524.96999999994,97.0
74.62.201-1,26/06/2013,0.0,0.0,2.0,3021.14,146524.96999999994,97.0,143503.82999999993,95.0
74.62.201-1,28/06/2013,0.0,0.0,1.0,1510.57,143503.82999999993,95.0,141993.25999999992,94.0
74.62.201-1,29/06/2013,0.0,0.0,7.0,10573.99,141993.25999999992,94.0,131419.26999999993,87.0
74.62.201-1,30/06/2013,0.0,37.78,0.0,37.78,131419.26999999993,87.0,131419.26999999993,87.0
74.62.201-1,03/07/2013,0.0,0.0,2.0,2979.42,131419.26999999993,87.0,128439.84999999993,85.0
74.62.201-1,11/07/2013,0.0,0.0,1.0,1489.72,128439.84999999993,85.0,126950.12999999993,84.0
74.62.201-1,12/07/2013,0.0,0.0,4.0,5958.860000000001,126950.12999999993,84.0,120991.26999999993,80.0
74.62.201-1,15/07/2013,0.0,0.0,5.0,7448.58,120991.26999999993,80.0,113542.68999999993,75.0
74.62.201-1,16/07/2013,0.0,0.0,3.0,4469.14,113542.68999999993,75.0,109073.54999999993,72.0
74.62.201-1,17/07/2013,19.0,27799.0,5.0,7448.56,109073.54999999993,72.0,129423.98999999993,86.0
74.62.201-1,18/07/2013,27.0,39493.84,1.0,1489.72,129423.98999999993,86.0,167428.10999999993,112.0
74.62.201-1,19/07/2013,19.0,27805.78,1.0,1489.72,167428.10999999993,112.0,193744.16999999993,130.0
74.62.201-1,22/07/2013,12.0,17802.93,3.0,4469.14,193744.16999999993,130.0,207077.9599999999,139.0
74.62.201-1,23/07/2013,0.0,0.0,29.0,43201.69,207077.9599999999,139.0,163876.2699999999,110.0
74.62.201-1,24/07/2013,0.0,0.0,3.0,4469.14,163876.2699999999,110.0,159407.1299999999,107.0
74.62.201-1,25/07/2013,0.0,0.0,1.0,1489.72,159407.1299999999,107.0,157917.4099999999,106.0
74.62.201-1,26/07/2013,0.0,0.0,2.0,2979.44,157917.4099999999,106.0,154937.96999999988,104.0
74.62.201-1,27/07/2013,0.0,0.0,1.0,1489.72,154937.96999999988,104.0,153448.24999999988,103.0
74.62.201-1,29/07/2013,1.0,1481.88,1.0,1489.72,153448.24999999988,103.0,153440.4099999999,103.0
74.62.201-1,30/07/2013,0.0,0.0,4.0,5958.860000000001,153440.4099999999,103.0,147481.54999999987,99.0
74.62.201-1,31/07/2013,0.0,33.88,6.0,8972.16,147481.54999999987,99.0,138543.26999999987,93.0
76.26.200-4,02/08/2012,0.0,0.0,2.0,574.34,62772.55,216.0,62198.21000000001,214.0
76.26.200-4,03/08/2012,0.0,0.0,16.0,4594.82,62198.21000000001,214.0,57603.39000000001,198.0
76.26.200-4,06/08/2012,0.0,0.0,14.0,4020.4500000000003,57603.39000000001,198.0,53582.94000000001,184.0
76.26.200-4,07/08/2012,0.0,0.0,21.0,6030.7,53582.94000000001,184.0,47552.24000000001,163.0
76.26.200-4,08/08/2012,27.0,7706.21,23.0,6680.7300000000005,47552.24000000001,163.0,48577.72000000001,167.0
76.26.200-4,09/08/2012,48.0,13690.66,23.0,6605.01,48577.72000000001,167.0,55663.37,192.0
76.26.200-4,10/08/2012,47.0,13391.61,4.0,1148.71,55663.37,192.0,67906.27,235.0
76.26.200-4,13/08/2012,24.0,6837.01,8.0,2297.38,67906.27,235.0,72445.9,251.0
76.26.200-4,14/08/2012,66.0,18764.49,14.0,4020.4500000000003,72445.9,251.0,87189.94,303.0
76.26.200-4,15/08/2012,61.0,17392.73,10.0,2871.77,87189.94,303.0,101710.9,354.0
76.26.200-4,17/08/2012,0.0,0.0,3.0,861.52,101710.9,354.0,100849.37999999999,351.0
76.26.200-4,20/08/2012,0.0,0.0,7.0,2010.22,100849.37999999999,351.0,98839.15999999999,344.0
76.26.200-4,21/08/2012,0.0,0.0,4.0,1148.7,98839.15999999999,344.0,97690.45999999999,340.0
76.26.200-4,22/08/2012,0.0,0.0,14.0,4020.46,97690.45999999999,340.0,93669.99999999999,326.0
76.26.200-4,23/08/2012,0.0,0.0,35.0,10051.150000000001,93669.99999999999,326.0,83618.84999999998,291.0
76.26.200-4,24/08/2012,0.0,0.0,7.0,2010.22,83618.84999999998,291.0,81608.62999999998,284.0
76.26.200-4,27/08/2012,0.0,0.0,4.0,1148.7,81608.62999999998,284.0,80459.92999999998,280.0
76.26.200-4,28/08/2012,0.0,0.0,1.0,287.17,80459.92999999998,280.0,80172.75999999998,279.0
76.26.200-4,29/08/2012,0.0,0.0,2.0,574.34,80172.75999999998,279.0,79598.41999999998,277.0
76.26.200-4,30/08/2012,0.0,0.0,39.0,11199.86,79598.41999999998,277.0,68398.55999999998,238.0
76.26.200-4,31/08/2012,0.0,6.34,23.0,6611.36,68398.55999999998,238.0,61793.53999999998,215.0
76.26.200-4,03/09/2012,0.0,0.0,2.0,584.02,61793.53999999998,215.0,61209.51999999998,213.0
76.26.200-4,04/09/2012,0.0,0.0,30.0,8760.46,61209.51999999998,213.0,52449.05999999998,183.0
76.26.200-4,05/09/2012,0.0,0.0,5.0,1460.07,52449.05999999998,183.0,50988.98999999998,178.0
76.26.200-4,06/09/2012,0.0,0.0,2.0,584.03,50988.98999999998,178.0,50404.959999999985,176.0
76.26.200-4,10/09/2012,0.0,0.0,4.0,1168.06,50404.959999999985,176.0,49236.89999999999,172.0
76.26.200-4,11/09/2012,0.0,0.0,6.0,1752.07,49236.89999999999,172.0,47484.82999999999,166.0
76.26.200-4,12/09/2012,0.0,0.0,23.0,6716.34,47484.82999999999,166.0,40768.48999999999,143.0
76.26.200-4,13/09/2012,0.0,0.0,8.0,2376.91,40768.48999999999,143.0,38391.57999999999,135.0
76.26.200-4,14/09/2012,0.0,0.0,22.0,6424.330000000001,38391.57999999999,135.0,31967.249999999985,113.0
76.26.200-4,17/09/2012,0.0,0.0,3.0,876.04,31967.249999999985,113.0,31091.209999999985,110.0
76.26.200-4,18/09/2012,0.0,0.0,2.0,584.02,31091.209999999985,110.0,30507.189999999984,108.0
76.26.200-4,19/09/2012,0.0,0.0,28.0,8176.42,30507.189999999984,108.0,22330.769999999982,80.0
76.26.200-4,20/09/2012,48.0,14194.27,2.0,584.02,22330.769999999982,80.0,35941.01999999998,126.0
76.26.200-4,21/09/2012,48.0,14194.27,6.0,1752.09,35941.01999999998,126.0,48383.19999999998,168.0
76.26.200-4,24/09/2012,79.0,23339.09,3.0,876.04,48383.19999999998,168.0,70846.24999999999,244.0
76.26.200-4,25/09/2012,65.0,19216.77,0.0,0.0,70846.24999999999,244.0,90063.01999999999,309.0
76.26.200-4,26/09/2012,15.0,4435.67,29.0,8468.43,90063.01999999999,309.0,86030.25999999998,295.0
76.26.200-4,27/09/2012,19.0,5618.26,3.0,876.03,86030.25999999998,295.0,90772.48999999998,311.0
76.26.200-4,28/09/2012,12.0,3548.55,38.0,11096.560000000001,90772.48999999998,311.0,83224.47999999998,285.0
76.26.200-4,30/09/2012,0.0,4.84,0.0,4.84,83224.47999999998,285.0,83224.47999999998,285.0
76.26.200-4,02/10/2012,4.0,1341.37,15.0,4417.580000000001,83224.47999999998,285.0,80148.26999999997,274.0
76.26.200-4,03/10/2012,0.0,0.0,2.0,582.44,80148.26999999997,274.0,79565.82999999997,272.0
76.26.200-4,04/10/2012,0.0,0.0,11.0,3203.39,79565.82999999997,272.0,76362.43999999997,261.0
76.26.200-4,05/10/2012,0.0,0.0,4.0,1214.2,76362.43999999997,261.0,75148.23999999998,257.0
76.26.200-4,08/10/2012,0.0,0.0,4.0,1164.87,75148.23999999998,257.0,73983.36999999998,253.0
76.26.200-4,09/10/2012,0.0,0.0,20.0,5824.33,73983.36999999998,253.0,68159.03999999998,233.0
76.26.200-4,10/10/2012,0.0,0.0,42.0,12231.11,68159.03999999998,233.0,55927.92999999998,191.0
76.26.200-4,11/10/2012,0.0,0.0,30.0,8736.49,55927.92999999998,191.0,47191.43999999998,161.0
76.26.200-4,15/10/2012,0.0,0.0,1.0,291.22,47191.43999999998,161.0,46900.21999999998,160.0
76.26.200-4,16/10/2012,0.0,0.0,1.0,291.22,46900.21999999998,160.0,46608.99999999998,159.0
76.26.200-4,17/10/2012,18.0,5607.91,26.0,8015.5,46608.99999999998,159.0,44201.409999999974,151.0
76.26.200-4,18/10/2012,0.0,0.0,10.0,2912.17,44201.409999999974,151.0,41289.239999999976,141.0
76.26.200-4,19/10/2012,0.0,0.0,7.0,2038.53,41289.239999999976,141.0,39250.70999999998,134.0
76.26.200-4,22/10/2012,0.0,0.0,12.0,3494.59,39250.70999999998,134.0,35756.11999999998,122.0
76.26.200-4,23/10/2012,0.0,0.0,22.0,6406.76,35756.11999999998,122.0,29349.35999999998,100.0
76.26.200-4,24/10/2012,0.0,0.0,78.0,22714.9,29349.35999999998,100.0,6634.459999999977,22.0
76.26.200-4,25/10/2012,0.0,0.0,10.0,2912.16,6634.459999999977,22.0,3722.2999999999774,12.0
76.26.200-4,26/10/2012,0.0,0.0,4.0,1164.87,3722.2999999999774,12.0,2557.4299999999776,8.0
76.26.200-4,31/10/2012,65.0,18703.04,6.0,1749.0,2557.4299999999776,8.0,19511.46999999998,67.0
76.26.200-4,01/11/2012,60.0,17764.510000000002,40.0,11814.650000000001,19511.46999999998,67.0,25461.32999999998,87.0
76.26.200-4,05/11/2012,84.0,24838.36,1.0,295.37,25461.32999999998,87.0,50004.31999999998,170.0
76.26.200-4,06/11/2012,1.0,295.57,34.0,10042.49,50004.31999999998,170.0,40257.39999999998,137.0
76.26.200-4,07/11/2012,0.0,0.0,12.0,3544.3999999999996,40257.39999999998,137.0,36712.99999999998,125.0
76.26.200-4,08/11/2012,0.0,0.0,14.0,4135.16,36712.99999999998,125.0,32577.83999999998,111.0
76.26.200-4,09/11/2012,0.0,0.0,31.0,9156.39,32577.83999999998,111.0,23421.44999999998,80.0
76.26.200-4,12/11/2012,0.0,0.0,6.0,1772.2,23421.44999999998,80.0,21649.249999999978,74.0
76.26.200-4,13/11/2012,0.0,0.0,10.0,2953.66,21649.249999999978,74.0,18695.58999999998,64.0
76.26.200-4,14/11/2012,2.0,590.74,6.0,1790.02,18695.58999999998,64.0,17496.30999999998,60.0
76.26.200-4,19/11/2012,0.0,0.0,5.0,1476.83,17496.30999999998,60.0,16019.47999999998,55.0
76.26.200-4,20/11/2012,0.0,0.0,1.0,295.37,16019.47999999998,55.0,15724.109999999979,54.0
76.26.200-4,21/11/2012,0.0,17.8,23.0,6793.44,15724.109999999979,54.0,8948.46999999998,31.0
76.26.200-4,22/11/2012,0.0,0.0,7.0,2067.5699999999997,8948.46999999998,31.0,6880.89999999998,24.0
76.26.200-4,23/11/2012,0.0,0.0,22.0,6498.05,6880.89999999998,24.0,382.84999999997945,2.0
76.26.200-4,27/11/2012,35.0,10388.29,0.0,0.0,382.84999999997945,2.0,10771.139999999981,37.0
76.26.200-4,28/11/2012,25.0,7420.2,8.0,2362.94,10771.139999999981,37.0,15828.399999999981,54.0
76.26.200-4,29/11/2012,57.0,16918.08,49.0,14472.970000000001,15828.399999999981,54.0,18273.50999999998,62.0
76.26.200-4,30/11/2012,27.0,8023.16,31.0,9165.72,18273.50999999998,62.0,17130.949999999983,58.0
76.26.200-4,03/12/2012,30.0,9724.65,0.0,0.0,17130.949999999983,58.0,26855.599999999984,88.0
76.26.200-4,04/12/2012,0.0,0.0,37.0,11307.15,26855.599999999984,88.0,15548.449999999984,51.0
76.26.200-4,06/12/2012,0.0,0.0,24.0,7334.370000000001,15548.449999999984,51.0,8214.079999999984,27.0
76.26.200-4,07/12/2012,0.0,0.0,9.0,2750.39,8214.079999999984,27.0,5463.689999999984,18.0
76.26.200-4,10/12/2012,0.0,0.0,6.0,1833.6,5463.689999999984,18.0,3630.0899999999842,12.0
76.26.200-4,11/12/2012,0.0,0.0,6.0,1833.58,3630.0899999999842,12.0,1796.5099999999843,6.0
76.26.200-4,12/12/2012,2.0,648.31,0.0,0.0,1796.5099999999843,6.0,2444.8199999999842,8.0
76.26.200-4,13/12/2012,2.0,656.85,3.0,916.8000000000001,2444.8199999999842,8.0,2184.869999999984,7.0
76.26.200-4,17/12/2012,0.0,0.0,2.0,611.2,2184.869999999984,7.0,1573.669999999984,5.0
76.26.200-4,18/12/2012,0.0,0.0,2.0,611.2,1573.669999999984,5.0,962.4699999999839,3.0
76.26.200-4,27/12/2012,0.0,0.0,2.0,656.85,962.4699999999839,3.0,305.61999999998386,1.0
76.26.200-4,31/12/2012,0.0,10.26,0.0,10.26,305.61999999998386,1.0,305.61999999998386,1.0
76.26.200-4,07/01/2013,49.0,15280.470000000001,0.0,0.0,305.61999999998386,1.0,15586.089999999986,50.0
76.26.200-4,08/01/2013,63.0,19644.65,41.0,12782.93,15586.089999999986,50.0,22447.80999999999,72.0
76.26.200-4,09/01/2013,71.0,22135.86,52.0,16212.480000000001,22447.80999999999,72.0,28371.189999999988,91.0
76.26.200-4,10/01/2013,9.0,2805.95,6.0,1870.6799999999998,28371.189999999988,91.0,29306.45999999999,94.0
76.26.200-4,11/01/2013,0.0,0.0,20.0,6235.58,29306.45999999999,94.0,23070.87999999999,74.0
76.26.200-4,14/01/2013,0.0,0.0,34.0,10600.5,23070.87999999999,74.0,12470.37999999999,40.0
76.26.200-4,15/01/2013,0.0,0.0,10.0,3117.7999999999997,12470.37999999999,40.0,9352.57999999999,30.0
76.26.200-4,16/01/2013,0.0,0.0,8.0,2494.24,9352.57999999999,30.0,6858.339999999991,22.0
76.26.200-4,17/01/2013,0.0,0.0,6.0,1870.6799999999998,6858.339999999991,22.0,4987.659999999991,16.0
76.26.200-4,18/01/2013,0.0,0.0,1.0,311.78,4987.659999999991,16.0,4675.879999999991,15.0
76.26.200-4,22/01/2013,0.0,0.0,14.0,4364.9,4675.879999999991,15.0,310.9799999999914,1.0
76.26.200-4,23/01/2013,3.0,1039.3400000000001,0.0,0.0,310.9799999999914,1.0,1350.3199999999915,4.0
76.26.200-4,25/01/2013,0.0,0.0,3.0,1039.34,1350.3199999999915,4.0,310.9799999999916,1.0
76.26.200-4,31/01/2013,47.0,14662.65,0.0,8.39,310.9799999999916,1.0,14965.239999999993,48.0
76.26.200-4,01/02/2013,65.0,20256.51,47.0,14647.59,14965.239999999993,48.0,20574.159999999993,66.0
76.26.200-4,04/02/2013,0.0,0.0,4.0,1246.6,20574.159999999993,66.0,19327.559999999994,62.0
76.26.200-4,05/02/2013,80.0,24931.13,47.0,14647.59,19327.559999999994,62.0,29611.099999999995,95.0
76.26.200-4,06/02/2013,22.0,6856.07,8.0,2493.2,29611.099999999995,95.0,33973.97,109.0
76.26.200-4,07/02/2013,106.0,33033.79,65.0,20257.3,33973.97,109.0,46750.46000000001,150.0
76.26.200-4,08/02/2013,0.0,0.0,25.0,7791.25,46750.46000000001,150.0,38959.21000000001,125.0
76.26.200-4,13/02/2013,1.0,311.78,34.0,10596.13,38959.21000000001,125.0,28674.860000000008,92.0
76.26.200-4,14/02/2013,0.0,0.0,21.0,6544.659999999999,28674.860000000008,92.0,22130.200000000008,71.0
76.26.200-4,15/02/2013,0.0,0.0,19.0,5921.359999999999,22130.200000000008,71.0,16208.84000000001,52.0
76.26.200-4,18/02/2013,0.0,0.0,37.0,11531.08,16208.84000000001,52.0,4677.760000000009,15.0
76.26.200-4,19/02/2013,84.0,26177.7,6.0,1869.9,4677.760000000009,15.0,28985.56000000001,93.0
76.26.200-4,20/02/2013,163.0,50797.28,38.0,11842.74,28985.56000000001,93.0,67940.1,218.0
76.26.200-4,21/02/2013,9.0,2804.75,5.0,1558.25,67940.1,218.0,69186.6,222.0
76.26.200-4,22/02/2013,0.0,0.0,24.0,7479.619999999999,69186.6,222.0,61706.98000000001,198.0
76.26.200-4,23/02/2013,0.0,0.0,4.0,1246.6,61706.98000000001,198.0,60460.38000000001,194.0
76.26.200-4,25/02/2013,0.0,0.0,4.0,1246.6,60460.38000000001,194.0,59213.78000000001,190.0
76.26.200-4,26/02/2013,0.0,0.0,1.0,311.65,59213.78000000001,190.0,58902.13000000001,189.0
76.26.200-4,27/02/2013,6.0,2063.51,11.0,3428.1499999999996,58902.13000000001,189.0,57537.49000000001,184.0
76.26.200-4,28/02/2013,0.0,13.35,17.0,5440.47,57537.49000000001,184.0,52110.37000000001,167.0
76.26.200-4,01/03/2013,0.0,0.0,58.0,18235.12,52110.37000000001,167.0,33875.250000000015,109.0
76.26.200-4,04/03/2013,0.0,0.0,3.0,943.1999999999999,33875.250000000015,109.0,32932.05000000002,106.0
76.26.200-4,06/03/2013,0.0,0.0,12.0,3772.79,32932.05000000002,106.0,29159.260000000017,94.0
76.26.200-4,08/03/2013,0.0,0.0,3.0,943.1999999999999,29159.260000000017,94.0,28216.060000000016,91.0
76.26.200-4,11/03/2013,0.0,0.0,8.0,2515.19,28216.060000000016,91.0,25700.870000000017,83.0
76.26.200-4,12/03/2013,0.0,0.0,9.0,2829.59,25700.870000000017,83.0,22871.280000000017,74.0
76.26.200-4,14/03/2013,1.0,314.4,2.0,628.8,22871.280000000017,74.0,22556.88000000002,73.0
76.26.200-4,15/03/2013,0.0,0.0,30.0,9431.96,22556.88000000002,73.0,13124.92000000002,43.0
76.26.200-4,18/03/2013,111.0,35039.990000000005,5.0,1572.0,13124.92000000002,43.0,46592.910000000025,149.0
76.26.200-4,19/03/2013,80.0,25254.02,31.0,9746.359999999999,46592.910000000025,149.0,62100.57000000002,198.0
76.26.200-4,20/03/2013,0.0,0.0,5.0,1572.0,62100.57000000002,198.0,60528.57000000002,193.0
76.26.200-4,21/03/2013,0.0,0.0,11.0,3517.4300000000003,60528.57000000002,193.0,57011.14000000002,182.0
76.26.200-4,22/03/2013,0.0,0.0,16.0,5030.379999999999,57011.14000000002,182.0,51980.760000000024,166.0
76.26.200-4,23/03/2013,0.0,0.0,2.0,628.8,51980.760000000024,166.0,51351.96000000002,164.0
76.26.200-4,26/03/2013,1.0,315.68,28.0,8803.159999999998,51351.96000000002,164.0,42864.480000000025,137.0
76.26.200-4,27/03/2013,80.0,25255.96,0.0,0.0,42864.480000000025,137.0,68120.44000000003,217.0
76.26.200-4,28/03/2013,80.0,25255.85,35.0,11003.959999999997,68120.44000000003,217.0,82372.33000000005,262.0
76.26.200-4,31/03/2013,0.0,5.5,0.0,5.5,82372.33000000005,262.0,82372.33000000005,262.0
76.26.200-4,01/04/2013,42.0,13141.31,2.0,627.16,82372.33000000005,262.0,94886.48000000004,302.0
76.26.200-4,03/04/2013,0.0,0.0,3.0,940.75,94886.48000000004,302.0,93945.73000000004,299.0
76.26.200-4,08/04/2013,0.0,0.0,9.0,2822.23,93945.73000000004,299.0,91123.50000000004,290.0
76.26.200-4,09/04/2013,0.0,0.0,6.0,1881.4999999999998,91123.50000000004,290.0,89242.00000000004,284.0
76.26.200-4,10/04/2013,0.0,0.0,8.0,2508.6600000000003,89242.00000000004,284.0,86733.34000000004,276.0
76.26.200-4,11/04/2013,0.0,0.0,96.0,30103.88,86733.34000000004,276.0,56629.460000000036,180.0
76.26.200-4,12/04/2013,0.0,0.0,7.0,2195.1099999999997,56629.460000000036,180.0,54434.350000000035,173.0
76.26.200-4,15/04/2013,0.0,0.0,3.0,940.75,54434.350000000035,173.0,53493.600000000035,170.0
76.26.200-4,16/04/2013,2.0,684.8,3.0,940.75,53493.600000000035,170.0,53237.65000000004,169.0
76.26.200-4,17/04/2013,0.0,0.0,7.0,2195.07,53237.65000000004,169.0,51042.58000000004,162.0
76.26.200-4,18/04/2013,34.0,10626.99,35.0,10975.37,51042.58000000004,162.0,50694.20000000003,161.0
76.26.200-4,19/04/2013,48.0,14999.41,8.0,2508.6800000000003,50694.20000000003,161.0,63184.93000000003,201.0
76.26.200-4,22/04/2013,25.0,7812.19,0.0,0.0,63184.93000000003,201.0,70997.12000000002,226.0
76.26.200-4,23/04/2013,64.0,19999.23,2.0,684.8,70997.12000000002,226.0,90311.55000000002,288.0
76.26.200-4,24/04/2013,0.0,0.0,37.0,11602.539999999999,90311.55000000002,288.0,78709.01000000002,251.0
76.26.200-4,25/04/2013,0.0,0.0,18.0,5644.4800000000005,78709.01000000002,251.0,73064.53000000003,233.0
76.26.200-4,27/04/2013,0.0,0.0,5.0,1567.9299999999998,73064.53000000003,233.0,71496.60000000003,228.0
76.26.200-4,29/04/2013,0.0,0.0,1.0,313.59,71496.60000000003,228.0,71183.01000000004,227.0
76.26.200-4,30/04/2013,0.0,1.25,28.0,8781.550000000001,71183.01000000004,227.0,62402.710000000036,199.0
76.26.200-4,02/05/2013,10.0,3238.78,0.0,0.0,62402.710000000036,199.0,65641.49000000003,209.0
76.26.200-4,03/05/2013,0.0,0.0,4.0,1272.77,65641.49000000003,209.0,64368.72000000004,205.0
76.26.200-4,06/05/2013,40.0,12853.77,3.0,954.5799999999999,64368.72000000004,205.0,76267.91000000003,242.0
76.26.200-4,07/05/2013,105.0,33741.19,34.0,10818.51,76267.91000000003,242.0,99190.59000000004,313.0
76.26.200-4,08/05/2013,79.0,25314.82,0.0,0.0,99190.59000000004,313.0,124505.41000000003,392.0
76.26.200-4,09/05/2013,63.0,20104.14,3.0,954.5699999999999,124505.41000000003,392.0,143654.98000000004,452.0
